"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ Austria (AT)","Generation - Solar  [MW] Current / Austria (AT)","Generation - Wind Offshore  [MW] Day Ahead/ Austria (AT)","Generation - Wind Offshore  [MW] Current / Austria (AT)","Generation - Wind Onshore  [MW] Day Ahead/ Austria (AT)","Generation - Wind Onshore  [MW] Current / Austria (AT)"
"07.06.2022 02:45 - 07.06.2022 03:00","0","0","n/e","n/e","100","144"
"07.06.2022 03:00 - 07.06.2022 03:15","0","0","n/e","n/e","92","136"
"07.06.2022 03:15 - 07.06.2022 03:30","0","0","n/e","n/e","88","128"
"07.06.2022 03:30 - 07.06.2022 03:45","0","0","n/e","n/e","84","116"
"07.06.2022 03:45 - 07.06.2022 04:00","0","0","n/e","n/e","80","108"
"07.06.2022 04:00 - 07.06.2022 04:15","0","0","n/e","n/e","76","100"
"07.06.2022 04:15 - 07.06.2022 04:30","0","0","n/e","n/e","72","92"
"07.06.2022 04:30 - 07.06.2022 04:45","0","0","n/e","n/e","68","84"
"07.06.2022 04:45 - 07.06.2022 05:00","0","0","n/e","n/e","64","76"
"07.06.2022 05:00 - 07.06.2022 05:15","8","8","n/e","n/e","60","72"
"07.06.2022 05:15 - 07.06.2022 05:30","24","24","n/e","n/e","56","72"
"07.06.2022 05:30 - 07.06.2022 05:45","28","28","n/e","n/e","56","68"
"07.06.2022 05:45 - 07.06.2022 06:00","32","32","n/e","n/e","56","68"
"07.06.2022 06:00 - 07.06.2022 06:15","36","36","n/e","n/e","52","64"
"07.06.2022 06:15 - 07.06.2022 06:30","44","44","n/e","n/e","56","60"
"07.06.2022 06:30 - 07.06.2022 06:45","56","56","n/e","n/e","56","64"
"07.06.2022 06:45 - 07.06.2022 07:00","68","72","n/e","n/e","56","60"
"07.06.2022 07:00 - 07.06.2022 07:15","84","88","n/e","n/e","56","52"
"07.06.2022 07:15 - 07.06.2022 07:30","100","104","n/e","n/e","52","48"
"07.06.2022 07:30 - 07.06.2022 07:45","120","124","n/e","n/e","48","44"
"07.06.2022 07:45 - 07.06.2022 08:00","136","148","n/e","n/e","44","36"
"07.06.2022 08:00 - 07.06.2022 08:15","160","172","n/e","n/e","44","32"
"07.06.2022 08:15 - 07.06.2022 08:30","180","196","n/e","n/e","44","32"
"07.06.2022 08:30 - 07.06.2022 08:45","200","216","n/e","n/e","48","36"
"07.06.2022 08:45 - 07.06.2022 09:00","216","236","n/e","n/e","48","32"
"07.06.2022 09:00 - 07.06.2022 09:15","236","252","n/e","n/e","48","32"
"07.06.2022 09:15 - 07.06.2022 09:30","256","272","n/e","n/e","52","32"
"07.06.2022 09:30 - 07.06.2022 09:45","272","288","n/e","n/e","56","32"
"07.06.2022 09:45 - 07.06.2022 10:00","288","300","n/e","n/e","56","36"
"07.06.2022 10:00 - 07.06.2022 10:15","308","312","n/e","n/e","60","36"
"07.06.2022 10:15 - 07.06.2022 10:30","324","328","n/e","n/e","64","40"
"07.06.2022 10:30 - 07.06.2022 10:45","340","340","n/e","n/e","68","40"
"07.06.2022 10:45 - 07.06.2022 11:00","348","352","n/e","n/e","72","44"
"07.06.2022 11:00 - 07.06.2022 11:15","356","360","n/e","n/e","76","44"
"07.06.2022 11:15 - 07.06.2022 11:30","364","368","n/e","n/e","84","48"
"07.06.2022 11:30 - 07.06.2022 11:45","368","376","n/e","n/e","92","52"
"07.06.2022 11:45 - 07.06.2022 12:00","372","384","n/e","n/e","100","56"
"07.06.2022 12:00 - 07.06.2022 12:15","388","392","n/e","n/e","108","60"
"07.06.2022 12:15 - 07.06.2022 12:30","404","404","n/e","n/e","120","60"
"07.06.2022 12:30 - 07.06.2022 12:45","416","408","n/e","n/e","132","56"
"07.06.2022 12:45 - 07.06.2022 13:00","424","404","n/e","n/e","148","56"
"07.06.2022 13:00 - 07.06.2022 13:15","432","400","n/e","n/e","160","60"
"07.06.2022 13:15 - 07.06.2022 13:30","432","396","n/e","n/e","172","64"
"07.06.2022 13:30 - 07.06.2022 13:45","436","392","n/e","n/e","184","76"
"07.06.2022 13:45 - 07.06.2022 14:00","436","384","n/e","n/e","200","84"
"07.06.2022 14:00 - 07.06.2022 14:15","420","376","n/e","n/e","220","100"
"07.06.2022 14:15 - 07.06.2022 14:30","400","368","n/e","n/e","244","124"
"07.06.2022 14:30 - 07.06.2022 14:45","380","360","n/e","n/e","268","168"
"07.06.2022 14:45 - 07.06.2022 15:00","368","348","n/e","n/e","296","200"
"07.06.2022 15:00 - 07.06.2022 15:15","356","336","n/e","n/e","324","264"
"07.06.2022 15:15 - 07.06.2022 15:30","340","324","n/e","n/e","356","368"
"07.06.2022 15:30 - 07.06.2022 15:45","328","312","n/e","n/e","388","496"
"07.06.2022 15:45 - 07.06.2022 16:00","320","300","n/e","n/e","420","604"
"07.06.2022 16:00 - 07.06.2022 16:15","304","288","n/e","n/e","456","728"
"07.06.2022 16:15 - 07.06.2022 16:30","292","276","n/e","n/e","496","868"
"07.06.2022 16:30 - 07.06.2022 16:45","276","260","n/e","n/e","536","1008"
"07.06.2022 16:45 - 07.06.2022 17:00","264","240","n/e","n/e","576","1148"
"07.06.2022 17:00 - 07.06.2022 17:15","244","220","n/e","n/e","616","1248"
"07.06.2022 17:15 - 07.06.2022 17:30","224","196","n/e","n/e","656","1312"
"07.06.2022 17:30 - 07.06.2022 17:45","204","176","n/e","n/e","692","1376"
"07.06.2022 17:45 - 07.06.2022 18:00","184","160","n/e","n/e","732","1440"
"07.06.2022 18:00 - 07.06.2022 18:15","164","136","n/e","n/e","780","1476"
"07.06.2022 18:15 - 07.06.2022 18:30","140","116","n/e","n/e","832","1484"
"07.06.2022 18:30 - 07.06.2022 18:45","120","100","n/e","n/e","888","1548"
"07.06.2022 18:45 - 07.06.2022 19:00","104","88","n/e","n/e","940","1560"
"07.06.2022 19:00 - 07.06.2022 19:15","92","72","n/e","n/e","988","1560"
"07.06.2022 19:15 - 07.06.2022 19:30","80","60","n/e","n/e","1024","1552"
"07.06.2022 19:30 - 07.06.2022 19:45","68","52","n/e","n/e","1060","1540"
"07.06.2022 19:45 - 07.06.2022 20:00","56","44","n/e","n/e","1100","1532"
"07.06.2022 20:00 - 07.06.2022 20:15","48","36","n/e","n/e","1132","1524"
"07.06.2022 20:15 - 07.06.2022 20:30","40","32","n/e","n/e","1160","1516"
"07.06.2022 20:30 - 07.06.2022 20:45","36","28","n/e","n/e","1188","1444"
"07.06.2022 20:45 - 07.06.2022 21:00","12","8","n/e","n/e","1220","1432"
"07.06.2022 21:00 - 07.06.2022 21:15","0","0","n/e","n/e","1232","1416"
"07.06.2022 21:15 - 07.06.2022 21:30","0","0","n/e","n/e","1232","1404"
"07.06.2022 21:30 - 07.06.2022 21:45","0","0","n/e","n/e","1228","1300"
"07.06.2022 21:45 - 07.06.2022 22:00","0","0","n/e","n/e","1228","1276"
"07.06.2022 22:00 - 07.06.2022 22:15","0","0","n/e","n/e","1244","1260"
"07.06.2022 22:15 - 07.06.2022 22:30","0","0","n/e","n/e","1276","1256"
"07.06.2022 22:30 - 07.06.2022 22:45","0","0","n/e","n/e","1308","1208"
"07.06.2022 22:45 - 07.06.2022 23:00","0","0","n/e","n/e","1340","1204"
"07.06.2022 23:00 - 07.06.2022 23:15","0","0","n/e","n/e","1372","1212"
"07.06.2022 23:15 - 07.06.2022 23:30","0","0","n/e","n/e","1408","1228"
"07.06.2022 23:30 - 07.06.2022 23:45","0","0","n/e","n/e","1440","1244"
"07.06.2022 23:45 - 08.06.2022 00:00","0","0","n/e","n/e","1472","1256"
"08.06.2022 00:00 - 08.06.2022 00:15","0","0","n/e","n/e","1324","1264"
"08.06.2022 00:15 - 08.06.2022 00:30","0","0","n/e","n/e","1324","1264"
"08.06.2022 00:30 - 08.06.2022 00:45","0","0","n/e","n/e","1324","1300"
"08.06.2022 00:45 - 08.06.2022 01:00","0","0","n/e","n/e","1328","1308"
"08.06.2022 01:00 - 08.06.2022 01:15","0","0","n/e","n/e","1324","1316"
"08.06.2022 01:15 - 08.06.2022 01:30","0","0","n/e","n/e","1320","1316"
"08.06.2022 01:30 - 08.06.2022 01:45","0","0","n/e","n/e","1316","1332"
"08.06.2022 01:45 - 08.06.2022 02:00","0","0","n/e","n/e","1312","1332"
"08.06.2022 02:00 - 08.06.2022 02:15","0","0","n/e","n/e","1300","1324"
"08.06.2022 02:15 - 08.06.2022 02:30","0","0","n/e","n/e","1288","1304"
"08.06.2022 02:30 - 08.06.2022 02:45","0","0","n/e","n/e","1276","1376"
"08.06.2022 02:45 - 08.06.2022 03:00","0","0","n/e","n/e","1264","1360"
"08.06.2022 03:00 - 08.06.2022 03:15","0","0","n/e","n/e","1260","1336"
"08.06.2022 03:15 - 08.06.2022 03:30","0","0","n/e","n/e","1268","1308"
"08.06.2022 03:30 - 08.06.2022 03:45","0","0","n/e","n/e","1276","1312"
"08.06.2022 03:45 - 08.06.2022 04:00","0","0","n/e","n/e","1280","1288"
"08.06.2022 04:00 - 08.06.2022 04:15","0","0","n/e","n/e","1288","1260"
"08.06.2022 04:15 - 08.06.2022 04:30","0","0","n/e","n/e","1296","1232"
"08.06.2022 04:30 - 08.06.2022 04:45","0","0","n/e","n/e","1304","1208"
"08.06.2022 04:45 - 08.06.2022 05:00","0","0","n/e","n/e","1316","1176"
"08.06.2022 05:00 - 08.06.2022 05:15","8","8","n/e","n/e","1316","1152"
"08.06.2022 05:15 - 08.06.2022 05:30","24","24","n/e","n/e","1316","1132"
"08.06.2022 05:30 - 08.06.2022 05:45","24","24","n/e","n/e","1312","1108"
"08.06.2022 05:45 - 08.06.2022 06:00","28","28","n/e","n/e","1308","1088"
"08.06.2022 06:00 - 08.06.2022 06:15","28","32","n/e","n/e","1300","1072"
"08.06.2022 06:15 - 08.06.2022 06:30","36","40","n/e","n/e","1280","1060"
"08.06.2022 06:30 - 08.06.2022 06:45","40","48","n/e","n/e","1260","1136"
"08.06.2022 06:45 - 08.06.2022 07:00","48","60","n/e","n/e","1240","1120"
"08.06.2022 07:00 - 08.06.2022 07:15","56","76","n/e","n/e","1208","1096"
"08.06.2022 07:15 - 08.06.2022 07:30","68","96","n/e","n/e","1164","1056"
"08.06.2022 07:30 - 08.06.2022 07:45","80","116","n/e","n/e","1116","1032"
"08.06.2022 07:45 - 08.06.2022 08:00","100","144","n/e","n/e","1072","996"
"08.06.2022 08:00 - 08.06.2022 08:15","120","172","n/e","n/e","1036","968"
"08.06.2022 08:15 - 08.06.2022 08:30","136","200","n/e","n/e","1008","948"
"08.06.2022 08:30 - 08.06.2022 08:45","160","232","n/e","n/e","984","972"
"08.06.2022 08:45 - 08.06.2022 09:00","188","272","n/e","n/e","956","956"
"08.06.2022 09:00 - 08.06.2022 09:15","216","312","n/e","n/e","936","932"
"08.06.2022 09:15 - 08.06.2022 09:30","244","352","n/e","n/e","920","896"
"08.06.2022 09:30 - 08.06.2022 09:45","272","388","n/e","n/e","904","856"
"08.06.2022 09:45 - 08.06.2022 10:00","304","424","n/e","n/e","888","820"
"08.06.2022 10:00 - 08.06.2022 10:15","336","464","n/e","n/e","856","776"
"08.06.2022 10:15 - 08.06.2022 10:30","368","500","n/e","n/e","812","720"
"08.06.2022 10:30 - 08.06.2022 10:45","396","532","n/e","n/e","768","668"
"08.06.2022 10:45 - 08.06.2022 11:00","424","560","n/e","n/e","720","612"
"08.06.2022 11:00 - 08.06.2022 11:15","452","592","n/e","n/e","676","560"
"08.06.2022 11:15 - 08.06.2022 11:30","480","616","n/e","n/e","636","512"
"08.06.2022 11:30 - 08.06.2022 11:45","500","632","n/e","n/e","592","460"
"08.06.2022 11:45 - 08.06.2022 12:00","520","644","n/e","n/e","548","412"
"08.06.2022 12:00 - 08.06.2022 12:15","540","652","n/e","n/e","508","372"
"08.06.2022 12:15 - 08.06.2022 12:30","560","668","n/e","n/e","476","344"
"08.06.2022 12:30 - 08.06.2022 12:45","576","680","n/e","n/e","440","312"
"08.06.2022 12:45 - 08.06.2022 13:00","584","680","n/e","n/e","408","284"
"08.06.2022 13:00 - 08.06.2022 13:15","588","680","n/e","n/e","380","264"
"08.06.2022 13:15 - 08.06.2022 13:30","588","680","n/e","n/e","356","256"
"08.06.2022 13:30 - 08.06.2022 13:45","592","676","n/e","n/e","332","240"
"08.06.2022 13:45 - 08.06.2022 14:00","588","668","n/e","n/e","312","228"
"08.06.2022 14:00 - 08.06.2022 14:15","588","660","n/e","n/e","288","216"
"08.06.2022 14:15 - 08.06.2022 14:30","576","656","n/e","n/e","268","204"
"08.06.2022 14:30 - 08.06.2022 14:45","568","644","n/e","n/e","248","188"
"08.06.2022 14:45 - 08.06.2022 15:00","556","628","n/e","n/e","224","176"
"08.06.2022 15:00 - 08.06.2022 15:15","544","612","n/e","n/e","208","168"
"08.06.2022 15:15 - 08.06.2022 15:30","520","596","n/e","n/e","196","164"
"08.06.2022 15:30 - 08.06.2022 15:45","508","576","n/e","n/e","184","164"
"08.06.2022 15:45 - 08.06.2022 16:00","500","560","n/e","n/e","168","160"
"08.06.2022 16:00 - 08.06.2022 16:15","484","536","n/e","n/e","160","156"
"08.06.2022 16:15 - 08.06.2022 16:30","460","516","n/e","n/e","152","156"
"08.06.2022 16:30 - 08.06.2022 16:45","440","492","n/e","n/e","144","164"
"08.06.2022 16:45 - 08.06.2022 17:00","424","464","n/e","n/e","136","164"
"08.06.2022 17:00 - 08.06.2022 17:15","396","428","n/e","n/e","132","160"
"08.06.2022 17:15 - 08.06.2022 17:30","360","392","n/e","n/e","124","160"
"08.06.2022 17:30 - 08.06.2022 17:45","332","356","n/e","n/e","120","156"
"08.06.2022 17:45 - 08.06.2022 18:00","300","320","n/e","n/e","112","156"
"08.06.2022 18:00 - 08.06.2022 18:15","264","276","n/e","n/e","108","152"
"08.06.2022 18:15 - 08.06.2022 18:30","224","236","n/e","n/e","104","152"
"08.06.2022 18:30 - 08.06.2022 18:45","188","200","n/e","n/e","100","156"
"08.06.2022 18:45 - 08.06.2022 19:00","160","172","n/e","n/e","100","152"
"08.06.2022 19:00 - 08.06.2022 19:15","136","140","n/e","n/e","96","148"
"08.06.2022 19:15 - 08.06.2022 19:30","116","112","n/e","n/e","100","144"
"08.06.2022 19:30 - 08.06.2022 19:45","96","88","n/e","n/e","100","140"
"08.06.2022 19:45 - 08.06.2022 20:00","80","68","n/e","n/e","104","136"
"08.06.2022 20:00 - 08.06.2022 20:15","64","52","n/e","n/e","104","132"
"08.06.2022 20:15 - 08.06.2022 20:30","52","36","n/e","n/e","104","128"
"08.06.2022 20:30 - 08.06.2022 20:45","48","28","n/e","n/e","104","128"
"08.06.2022 20:45 - 08.06.2022 21:00","16","8","n/e","n/e","100","124"
"08.06.2022 21:00 - 08.06.2022 21:15","0","0","n/e","n/e","100","124"
"08.06.2022 21:15 - 08.06.2022 21:30","0","0","n/e","n/e","100","120"
"08.06.2022 21:30 - 08.06.2022 21:45","0","0","n/e","n/e","100","116"
"08.06.2022 21:45 - 08.06.2022 22:00","0","0","n/e","n/e","100","120"
"08.06.2022 22:00 - 08.06.2022 22:15","0","0","n/e","n/e","100","124"
"08.06.2022 22:15 - 08.06.2022 22:30","0","0","n/e","n/e","104","128"
"08.06.2022 22:30 - 08.06.2022 22:45","0","0","n/e","n/e","104","132"
"08.06.2022 22:45 - 08.06.2022 23:00","0","0","n/e","n/e","108","136"
"08.06.2022 23:00 - 08.06.2022 23:15","0","0","n/e","n/e","112","140"
"08.06.2022 23:15 - 08.06.2022 23:30","0","0","n/e","n/e","112","140"
"08.06.2022 23:30 - 08.06.2022 23:45","0","0","n/e","n/e","116","136"
"08.06.2022 23:45 - 09.06.2022 00:00","0","0","n/e","n/e","116","136"
"09.06.2022 00:00 - 09.06.2022 00:15","0","0","n/e","n/e","112","136"
"09.06.2022 00:15 - 09.06.2022 00:30","0","0","n/e","n/e","116","132"
"09.06.2022 00:30 - 09.06.2022 00:45","0","0","n/e","n/e","120","120"
"09.06.2022 00:45 - 09.06.2022 01:00","0","0","n/e","n/e","124","116"
"09.06.2022 01:00 - 09.06.2022 01:15","0","0","n/e","n/e","128","116"
"09.06.2022 01:15 - 09.06.2022 01:30","0","0","n/e","n/e","132","116"
"09.06.2022 01:30 - 09.06.2022 01:45","0","0","n/e","n/e","136","120"
"09.06.2022 01:45 - 09.06.2022 02:00","0","0","n/e","n/e","140","120"
"09.06.2022 02:00 - 09.06.2022 02:15","0","0","n/e","n/e","152","124"
"09.06.2022 02:15 - 09.06.2022 02:30","0","0","n/e","n/e","168","132"
"09.06.2022 02:30 - 09.06.2022 02:45","0","0","n/e","n/e","188","144"
"09.06.2022 02:45 - 09.06.2022 03:00","0","0","n/e","n/e","204","152"
"09.06.2022 03:00 - 09.06.2022 03:15","0","0","n/e","n/e","228","172"
"09.06.2022 03:15 - 09.06.2022 03:30","0","0","n/e","n/e","260","200"
"09.06.2022 03:30 - 09.06.2022 03:45","0","0","n/e","n/e","292","256"
"09.06.2022 03:45 - 09.06.2022 04:00","0","0","n/e","n/e","324","284"
"09.06.2022 04:00 - 09.06.2022 04:15","0","0","n/e","n/e","360","320"
"09.06.2022 04:15 - 09.06.2022 04:30","0","0","n/e","n/e","396","364"
"09.06.2022 04:30 - 09.06.2022 04:45","0","0","n/e","n/e","436","432"
"09.06.2022 04:45 - 09.06.2022 05:00","0","0","n/e","n/e","476","476"
"09.06.2022 05:00 - 09.06.2022 05:15","8","8","n/e","n/e","548","560"
"09.06.2022 05:15 - 09.06.2022 05:30","24","24","n/e","n/e","656","676"
"09.06.2022 05:30 - 09.06.2022 05:45","28","24","n/e","n/e","764","792"
"09.06.2022 05:45 - 09.06.2022 06:00","32","28","n/e","n/e","872","908"
"09.06.2022 06:00 - 09.06.2022 06:15","36","32","n/e","n/e","944","992"
"09.06.2022 06:15 - 09.06.2022 06:30","44","36","n/e","n/e","980","1040"
"09.06.2022 06:30 - 09.06.2022 06:45","52","44","n/e","n/e","1016","1048"
"09.06.2022 06:45 - 09.06.2022 07:00","60","52","n/e","n/e","1052","1100"
"09.06.2022 07:00 - 09.06.2022 07:15","72","60","n/e","n/e","1084","1132"
"09.06.2022 07:15 - 09.06.2022 07:30","88","72","n/e","n/e","1112","1144"
"09.06.2022 07:30 - 09.06.2022 07:45","100","80","n/e","n/e","1136","1160"
"09.06.2022 07:45 - 09.06.2022 08:00","116","92","n/e","n/e","1164","1172"
"09.06.2022 08:00 - 09.06.2022 08:15","128","108","n/e","n/e","1196","1204"
"09.06.2022 08:15 - 09.06.2022 08:30","144","120","n/e","n/e","1244","1252"
"09.06.2022 08:30 - 09.06.2022 08:45","156","132","n/e","n/e","1288","1180"
"09.06.2022 08:45 - 09.06.2022 09:00","172","144","n/e","n/e","1336","1220"
"09.06.2022 09:00 - 09.06.2022 09:15","184","152","n/e","n/e","1372","1248"
"09.06.2022 09:15 - 09.06.2022 09:30","196","164","n/e","n/e","1396","1264"
"09.06.2022 09:30 - 09.06.2022 09:45","208","176","n/e","n/e","1424","1168"
"09.06.2022 09:45 - 09.06.2022 10:00","220","184","n/e","n/e","1448","1184"
"09.06.2022 10:00 - 09.06.2022 10:15","232","196","n/e","n/e","1456","1180"
"09.06.2022 10:15 - 09.06.2022 10:30","244","208","n/e","n/e","1444","1152"
"09.06.2022 10:30 - 09.06.2022 10:45","256","216","n/e","n/e","1428","1096"
"09.06.2022 10:45 - 09.06.2022 11:00","260","228","n/e","n/e","1416","1072"
"09.06.2022 11:00 - 09.06.2022 11:15","264","236","n/e","n/e","1400","1052"
"09.06.2022 11:15 - 09.06.2022 11:30","268","240","n/e","n/e","1380","1036"
"09.06.2022 11:30 - 09.06.2022 11:45","272","248","n/e","n/e","1364","1020"
"09.06.2022 11:45 - 09.06.2022 12:00","276","252","n/e","n/e","1344","1008"
"09.06.2022 12:00 - 09.06.2022 12:15","296","256","n/e","n/e","1344","996"
"09.06.2022 12:15 - 09.06.2022 12:30","312","260","n/e","n/e","1364","992"
"09.06.2022 12:30 - 09.06.2022 12:45","332","268","n/e","n/e","1384","988"
"09.06.2022 12:45 - 09.06.2022 13:00","356","280","n/e","n/e","1404","980"
"09.06.2022 13:00 - 09.06.2022 13:15","372","284","n/e","n/e","1420","988"
"09.06.2022 13:15 - 09.06.2022 13:30","388","292","n/e","n/e","1432","1004"
"09.06.2022 13:30 - 09.06.2022 13:45","396","300","n/e","n/e","1448","1104"
"09.06.2022 13:45 - 09.06.2022 14:00","404","312","n/e","n/e","1464","1112"
"09.06.2022 14:00 - 09.06.2022 14:15","400","328","n/e","n/e","1488","1128"
"09.06.2022 14:15 - 09.06.2022 14:30","388","344","n/e","n/e","1528","1156"
"09.06.2022 14:30 - 09.06.2022 14:45","380","348","n/e","n/e","1564","1180"
"09.06.2022 14:45 - 09.06.2022 15:00","368","340","n/e","n/e","1604","1204"
"09.06.2022 15:00 - 09.06.2022 15:15","352","336","n/e","n/e","1636","1248"
"09.06.2022 15:15 - 09.06.2022 15:30","340","332","n/e","n/e","1656","1304"
"09.06.2022 15:30 - 09.06.2022 15:45","328","324","n/e","n/e","1680","1428"
"09.06.2022 15:45 - 09.06.2022 16:00","320","308","n/e","n/e","1704","1476"
"09.06.2022 16:00 - 09.06.2022 16:15","304","292","n/e","n/e","1724","1524"
"09.06.2022 16:15 - 09.06.2022 16:30","292","280","n/e","n/e","1744","1572"
"09.06.2022 16:30 - 09.06.2022 16:45","280","264","n/e","n/e","1760","1632"
"09.06.2022 16:45 - 09.06.2022 17:00","264","248","n/e","n/e","1780","1684"
"09.06.2022 17:00 - 09.06.2022 17:15","248","232","n/e","n/e","1812","1732"
"09.06.2022 17:15 - 09.06.2022 17:30","228","212","n/e","n/e","1852","1780"
"09.06.2022 17:30 - 09.06.2022 17:45","208","192","n/e","n/e","1896","1828"
"09.06.2022 17:45 - 09.06.2022 18:00","188","168","n/e","n/e","1936","1876"
"09.06.2022 18:00 - 09.06.2022 18:15","164","140","n/e","n/e","1976","1916"
"09.06.2022 18:15 - 09.06.2022 18:30","144","116","n/e","n/e","2012","1956"
"09.06.2022 18:30 - 09.06.2022 18:45","120","96","n/e","n/e","2052","1944"
"09.06.2022 18:45 - 09.06.2022 19:00","104","84","n/e","n/e","2088","1976"
"09.06.2022 19:00 - 09.06.2022 19:15","92","72","n/e","n/e","2124","2024"
"09.06.2022 19:15 - 09.06.2022 19:30","80","60","n/e","n/e","2160","2080"
"09.06.2022 19:30 - 09.06.2022 19:45","68","52","n/e","n/e","2196","2140"
"09.06.2022 19:45 - 09.06.2022 20:00","56","44","n/e","n/e","2236","2200"
"09.06.2022 20:00 - 09.06.2022 20:15","48","36","n/e","n/e","2280","2256"
"09.06.2022 20:15 - 09.06.2022 20:30","40","32","n/e","n/e","2328","2312"
"09.06.2022 20:30 - 09.06.2022 20:45","36","28","n/e","n/e","2380","2352"
"09.06.2022 20:45 - 09.06.2022 21:00","12","8","n/e","n/e","2428","2416"
"09.06.2022 21:00 - 09.06.2022 21:15","0","0","n/e","n/e","2468","2464"
"09.06.2022 21:15 - 09.06.2022 21:30","0","0","n/e","n/e","2496","2496"
"09.06.2022 21:30 - 09.06.2022 21:45","0","0","n/e","n/e","2524","2476"
"09.06.2022 21:45 - 09.06.2022 22:00","0","0","n/e","n/e","2552","2504"
"09.06.2022 22:00 - 09.06.2022 22:15","0","0","n/e","n/e","2576","2524"
"09.06.2022 22:15 - 09.06.2022 22:30","0","0","n/e","n/e","2600","2536"
"09.06.2022 22:30 - 09.06.2022 22:45","0","0","n/e","n/e","2620","2548"
"09.06.2022 22:45 - 09.06.2022 23:00","0","0","n/e","n/e","2644","2556"
"09.06.2022 23:00 - 09.06.2022 23:15","0","0","n/e","n/e","2656","2568"
"09.06.2022 23:15 - 09.06.2022 23:30","0","0","n/e","n/e","2664","2580"
"09.06.2022 23:30 - 09.06.2022 23:45","0","0","n/e","n/e","2672","2592"
"09.06.2022 23:45 - 10.06.2022 00:00","0","0","n/e","n/e","2680","2604"
"10.06.2022 00:00 - 10.06.2022 00:15","0","0","n/e","n/e","2576","2608"
"10.06.2022 00:15 - 10.06.2022 00:30","0","0","n/e","n/e","2572","2612"
"10.06.2022 00:30 - 10.06.2022 00:45","0","0","n/e","n/e","2572","2616"
"10.06.2022 00:45 - 10.06.2022 01:00","0","0","n/e","n/e","2568","2620"
"10.06.2022 01:00 - 10.06.2022 01:15","0","0","n/e","n/e","2564","2620"
"10.06.2022 01:15 - 10.06.2022 01:30","0","0","n/e","n/e","2556","2616"
"10.06.2022 01:30 - 10.06.2022 01:45","0","0","n/e","n/e","2552","2612"
"10.06.2022 01:45 - 10.06.2022 02:00","0","0","n/e","n/e","2544","2640"
"10.06.2022 02:00 - 10.06.2022 02:15","0","0","n/e","n/e","2544","2640"
"10.06.2022 02:15 - 10.06.2022 02:30","0","0","n/e","n/e","2544","2640"
"10.06.2022 02:30 - 10.06.2022 02:45","0","0","n/e","n/e","2544","2680"
"10.06.2022 02:45 - 10.06.2022 03:00","0","0","n/e","n/e","2544","2684"
"10.06.2022 03:00 - 10.06.2022 03:15","0","0","n/e","n/e","2548","2684"
"10.06.2022 03:15 - 10.06.2022 03:30","0","0","n/e","n/e","2548","2680"
"10.06.2022 03:30 - 10.06.2022 03:45","0","0","n/e","n/e","2552","2684"
"10.06.2022 03:45 - 10.06.2022 04:00","0","0","n/e","n/e","2552","2680"
"10.06.2022 04:00 - 10.06.2022 04:15","0","0","n/e","n/e","2556","2672"
